timestamp,rps,error_rate,client_error_rate,latency_p90,cpu_usage,memory_usage,kafka_lag,service,error_ratio,client_error_ratio,rolling_median_1h,latency_deviation,rps_delta,cpu_per_rps,memory_growth,kafka_lag_growth,hour_of_day,day_of_week,is_business_hours,rolling_median_rps_1h,is_high_traffic_period,label
2026-07-14 00:00:46,0.24583333333333335,0.0,0.0,0.0,0.0030237331795471773,0.18865966796875,0.0,checkout,0.0,0.0,0.0,0.0,0.0,0.01229943126197108,0.0,0.0,0,1,0,0.24583333333333335,0,1
2026-07-14 00:05:46,0.24583333333333335,0.0,0.0,0.0,0.0030237331795471773,0.18865966796875,0.0,checkout,0.0,0.0,0.0,0.0,0.0,0.01229943126197108,0.0,0.0,0,1,0,0.24583333333333335,0,1
2026-07-14 00:10:46,0.24583333333333335,0.0,0.0,0.0,0.0030237331795471773,0.18865966796875,0.0,checkout,0.0,0.0,0.0,0.0,0.0,0.01229943126197108,0.0,0.0,0,1,0,0.24583333333333335,0,1
2026-07-14 00:15:46,0.24583333333333335,0.0,0.0,0.0,0.0030237331795471773,0.18865966796875,0.0,checkout,0.0,0.0,0.0,0.0,0.0,0.01229943126197108,0.0,0.0,0,1,0,0.24583333333333335,0,1
2026-07-14 00:20:46,0.24583333333333335,0.0,0.0,0.0,0.0030237331795471773,0.18865966796875,0.0,checkout,0.0,0.0,0.0,0.0,0.0,0.01229943126197108,0.0,0.0,0,1,0,0.24583333333333335,0,1
2026-07-14 00:25:46,0.24583333333333335,0.0,0.0,0.0,0.0030237331795471773,0.18865966796875,0.0,checkout,0.0,0.0,0.0,0.0,0.0,0.01229943126197108,0.0,0.0,0,1,0,0.24583333333333335,0,1
2026-07-14 00:30:46,0.24583333333333335,0.0,0.0,0.0,0.0030237331795471773,0.18865966796875,0.0,checkout,0.0,0.0,0.0,0.0,0.0,0.01229943126197108,0.0,0.0,0,1,0,0.24583333333333335,0,1
2026-07-14 00:35:46,0.24583333333333335,0.0,0.0,0.0,0.0030237331795471773,0.18865966796875,0.0,checkout,0.0,0.0,0.0,0.0,0.0,0.01229943126197108,0.0,0.0,0,1,0,0.24583333333333335,0,1
2026-07-14 00:40:46,0.24583333333333335,0.0,0.0,0.0,0.0030237331795471773,0.18865966796875,0.0,checkout,0.0,0.0,0.0,0.0,0.0,0.01229943126197108,0.0,0.0,0,1,0,0.24583333333333335,0,1
2026-07-14 00:45:46,0.24583333333333335,0.0,0.0,0.0,0.0030237331795471773,0.18865966796875,0.0,checkout,0.0,0.0,0.0,0.0,0.0,0.01229943126197108,0.0,0.0,0,1,0,0.24583333333333335,0,1
2026-07-14 00:50:46,0.24583333333333335,0.0,0.0,0.0,0.0030237331795471773,0.18865966796875,0.0,checkout,0.0,0.0,0.0,0.0,0.0,0.01229943126197108,0.0,0.0,0,1,0,0.24583333333333335,0,1
2026-07-14 00:55:46,0.24583333333333335,0.0,0.0,0.0,0.0030237331795471773,0.18865966796875,0.0,checkout,0.0,0.0,0.0,0.0,0.0,0.01229943126197108,0.0,0.0,0,1,0,0.24583333333333335,0,1
2026-07-14 01:00:46,0.24583333333333335,0.0,0.0,0.0,0.0030237331795471773,0.18865966796875,0.0,checkout,0.0,0.0,0.0,0.0,0.0,0.01229943126197108,0.0,0.0,1,1,0,0.24583333333333335,0,1
2026-07-14 01:05:46,0.24583333333333335,0.0,0.0,0.0,0.0030237331795471773,0.18865966796875,0.0,checkout,0.0,0.0,0.0,0.0,0.0,0.01229943126197108,0.0,0.0,1,1,0,0.24583333333333335,0,1
2026-07-14 01:10:46,0.24583333333333335,0.0,0.0,0.0,0.0030237331795471773,0.18865966796875,0.0,checkout,0.0,0.0,0.0,0.0,0.0,0.01229943126197108,0.0,0.0,1,1,0,0.24583333333333335,0,1
2026-07-14 01:15:46,0.24583333333333335,0.0,0.0,0.0,0.0030237331795471773,0.18865966796875,0.0,checkout,0.0,0.0,0.0,0.0,0.0,0.01229943126197108,0.0,0.0,1,1,0,0.24583333333333335,0,1
2026-07-14 01:20:46,0.24583333333333335,0.0,0.0,0.0,0.0030237331795471773,0.18865966796875,0.0,checkout,0.0,0.0,0.0,0.0,0.0,0.01229943126197108,0.0,0.0,1,1,0,0.24583333333333335,0,1
2026-07-14 01:25:46,0.24583333333333335,0.0,0.0,0.0,0.0030237331795471773,0.18865966796875,0.0,checkout,0.0,0.0,0.0,0.0,0.0,0.01229943126197108,0.0,0.0,1,1,0,0.24583333333333335,0,1
2026-07-14 01:30:46,0.24583333333333335,0.0,0.0,0.0,0.0030237331795471773,0.18865966796875,0.0,checkout,0.0,0.0,0.0,0.0,0.0,0.01229943126197108,0.0,0.0,1,1,0,0.24583333333333335,0,1
2026-07-14 01:35:46,0.24583333333333335,0.0,0.0,0.0,0.0030237331795471773,0.18865966796875,0.0,checkout,0.0,0.0,0.0,0.0,0.0,0.01229943126197108,0.0,0.0,1,1,0,0.24583333333333335,0,1
2026-07-14 01:40:46,0.24583333333333335,0.0,0.0,0.0,0.0030237331795471773,0.18865966796875,0.0,checkout,0.0,0.0,0.0,0.0,0.0,0.01229943126197108,0.0,0.0,1,1,0,0.24583333333333335,0,1
2026-07-14 01:45:46,0.24583333333333335,0.0,0.0,0.0,0.0030237331795471773,0.18865966796875,0.0,checkout,0.0,0.0,0.0,0.0,0.0,0.01229943126197108,0.0,0.0,1,1,0,0.24583333333333335,0,1
2026-07-14 01:50:46,0.24583333333333335,0.0,0.0,0.0,0.0030237331795471773,0.18865966796875,0.0,checkout,0.0,0.0,0.0,0.0,0.0,0.01229943126197108,0.0,0.0,1,1,0,0.24583333333333335,0,1
2026-07-14 01:55:46,0.24583333333333335,0.0,0.0,0.0,0.0030237331795471773,0.18865966796875,0.0,checkout,0.0,0.0,0.0,0.0,0.0,0.01229943126197108,0.0,0.0,1,1,0,0.24583333333333335,0,1
2026-07-14 02:00:46,0.24583333333333335,0.0,0.0,0.0,0.0030237331795471773,0.18865966796875,0.0,checkout,0.0,0.0,0.0,0.0,0.0,0.01229943126197108,0.0,0.0,2,1,0,0.24583333333333335,0,1
2026-07-14 02:05:46,0.24583333333333335,0.0,0.0,0.0,0.0030237331795471773,0.18865966796875,0.0,checkout,0.0,0.0,0.0,0.0,0.0,0.01229943126197108,0.0,0.0,2,1,0,0.24583333333333335,0,1
2026-07-14 02:10:46,0.24583333333333335,0.0,0.0,0.0,0.0030237331795471773,0.18865966796875,0.0,checkout,0.0,0.0,0.0,0.0,0.0,0.01229943126197108,0.0,0.0,2,1,0,0.24583333333333335,0,1
2026-07-14 02:15:46,0.24583333333333335,0.0,0.0,0.0,0.0030237331795471773,0.18865966796875,0.0,checkout,0.0,0.0,0.0,0.0,0.0,0.01229943126197108,0.0,0.0,2,1,0,0.24583333333333335,0,1
2026-07-14 02:20:46,0.24583333333333335,0.0,0.0,0.0,0.0030237331795471773,0.18865966796875,0.0,checkout,0.0,0.0,0.0,0.0,0.0,0.01229943126197108,0.0,0.0,2,1,0,0.24583333333333335,0,1
