timestamp,rps,error_rate,client_error_rate,latency_p90,cpu_usage,memory_usage,kafka_lag,service,error_ratio,client_error_ratio,rolling_median_1h,latency_deviation,rps_delta,cpu_per_rps,memory_growth,kafka_lag_growth,hour_of_day,day_of_week,is_business_hours,rolling_median_rps_1h,is_high_traffic_period,label
2026-07-14 00:00:49,2.6249903125403646,0.0,0.0,0.0,0.001451967896419568,0.307525634765625,0.0,product-catalog,0.0,0.0,0.0,0.0,0.0,0.0005531305613500726,0.0,0.0,0,1,0,2.6249903125403646,0,1
2026-07-14 00:05:49,2.6249903125403646,0.0,0.0,0.0,0.001451967896419568,0.307525634765625,0.0,product-catalog,0.0,0.0,0.0,0.0,0.0,0.0005531305613500726,0.0,0.0,0,1,0,2.6249903125403646,0,1
2026-07-14 00:10:49,2.6249903125403646,0.0,0.0,0.0,0.001451967896419568,0.307525634765625,0.0,product-catalog,0.0,0.0,0.0,0.0,0.0,0.0005531305613500726,0.0,0.0,0,1,0,2.6249903125403646,0,1
2026-07-14 00:15:49,2.6249903125403646,0.0,0.0,0.0,0.001451967896419568,0.307525634765625,0.0,product-catalog,0.0,0.0,0.0,0.0,0.0,0.0005531305613500726,0.0,0.0,0,1,0,2.6249903125403646,0,1
2026-07-14 00:20:49,2.6249903125403646,0.0,0.0,0.0,0.001451967896419568,0.307525634765625,0.0,product-catalog,0.0,0.0,0.0,0.0,0.0,0.0005531305613500726,0.0,0.0,0,1,0,2.6249903125403646,0,1
2026-07-14 00:25:49,2.6249903125403646,0.0,0.0,0.0,0.001451967896419568,0.307525634765625,0.0,product-catalog,0.0,0.0,0.0,0.0,0.0,0.0005531305613500726,0.0,0.0,0,1,0,2.6249903125403646,0,1
2026-07-14 00:30:49,2.6249903125403646,0.0,0.0,0.0,0.001451967896419568,0.307525634765625,0.0,product-catalog,0.0,0.0,0.0,0.0,0.0,0.0005531305613500726,0.0,0.0,0,1,0,2.6249903125403646,0,1
2026-07-14 00:35:49,2.6249903125403646,0.0,0.0,0.0,0.001451967896419568,0.307525634765625,0.0,product-catalog,0.0,0.0,0.0,0.0,0.0,0.0005531305613500726,0.0,0.0,0,1,0,2.6249903125403646,0,1
2026-07-14 00:40:49,2.6249903125403646,0.0,0.0,0.0,0.001451967896419568,0.307525634765625,0.0,product-catalog,0.0,0.0,0.0,0.0,0.0,0.0005531305613500726,0.0,0.0,0,1,0,2.6249903125403646,0,1
2026-07-14 00:45:49,2.6249903125403646,0.0,0.0,0.0,0.001451967896419568,0.307525634765625,0.0,product-catalog,0.0,0.0,0.0,0.0,0.0,0.0005531305613500726,0.0,0.0,0,1,0,2.6249903125403646,0,1
2026-07-14 00:50:49,2.6249903125403646,0.0,0.0,0.0,0.001451967896419568,0.307525634765625,0.0,product-catalog,0.0,0.0,0.0,0.0,0.0,0.0005531305613500726,0.0,0.0,0,1,0,2.6249903125403646,0,1
2026-07-14 00:55:49,2.6249903125403646,0.0,0.0,0.0,0.001451967896419568,0.307525634765625,0.0,product-catalog,0.0,0.0,0.0,0.0,0.0,0.0005531305613500726,0.0,0.0,0,1,0,2.6249903125403646,0,1
2026-07-14 01:00:49,2.6249903125403646,0.0,0.0,0.0,0.001451967896419568,0.307525634765625,0.0,product-catalog,0.0,0.0,0.0,0.0,0.0,0.0005531305613500726,0.0,0.0,1,1,0,2.6249903125403646,0,1
2026-07-14 01:05:49,2.6249903125403646,0.0,0.0,0.0,0.001451967896419568,0.307525634765625,0.0,product-catalog,0.0,0.0,0.0,0.0,0.0,0.0005531305613500726,0.0,0.0,1,1,0,2.6249903125403646,0,1
2026-07-14 01:10:49,2.6249903125403646,0.0,0.0,0.0,0.001451967896419568,0.307525634765625,0.0,product-catalog,0.0,0.0,0.0,0.0,0.0,0.0005531305613500726,0.0,0.0,1,1,0,2.6249903125403646,0,1
2026-07-14 01:15:49,2.6249903125403646,0.0,0.0,0.0,0.001451967896419568,0.307525634765625,0.0,product-catalog,0.0,0.0,0.0,0.0,0.0,0.0005531305613500726,0.0,0.0,1,1,0,2.6249903125403646,0,1
2026-07-14 01:20:49,2.6249903125403646,0.0,0.0,0.0,0.001451967896419568,0.307525634765625,0.0,product-catalog,0.0,0.0,0.0,0.0,0.0,0.0005531305613500726,0.0,0.0,1,1,0,2.6249903125403646,0,1
2026-07-14 01:25:49,2.6249903125403646,0.0,0.0,0.0,0.001451967896419568,0.307525634765625,0.0,product-catalog,0.0,0.0,0.0,0.0,0.0,0.0005531305613500726,0.0,0.0,1,1,0,2.6249903125403646,0,1
2026-07-14 01:30:49,2.6249903125403646,0.0,0.0,0.0,0.001451967896419568,0.307525634765625,0.0,product-catalog,0.0,0.0,0.0,0.0,0.0,0.0005531305613500726,0.0,0.0,1,1,0,2.6249903125403646,0,1
2026-07-14 01:35:49,2.6249903125403646,0.0,0.0,0.0,0.001451967896419568,0.307525634765625,0.0,product-catalog,0.0,0.0,0.0,0.0,0.0,0.0005531305613500726,0.0,0.0,1,1,0,2.6249903125403646,0,1
2026-07-14 01:40:49,2.6249903125403646,0.0,0.0,0.0,0.001451967896419568,0.307525634765625,0.0,product-catalog,0.0,0.0,0.0,0.0,0.0,0.0005531305613500726,0.0,0.0,1,1,0,2.6249903125403646,0,1
