timestamp,rps,error_rate,client_error_rate,latency_p90,cpu_usage,memory_usage,kafka_lag,service,error_ratio,client_error_ratio,rolling_median_1h,latency_deviation,rps_delta,cpu_per_rps,memory_growth,kafka_lag_growth,hour_of_day,day_of_week,is_business_hours,rolling_median_rps_1h,is_high_traffic_period,label
2026-07-14 00:00:58,0.3041653993108362,0.0,0.0,0.0,0.004029016479211457,0.0830546875,0.0,recommendation,0.0,0.0,0.0,0.0,0.0,0.013245701290570884,0.0,0.0,0,1,0,0.3041653993108362,0,1
2026-07-14 00:05:58,0.3041653993108362,0.0,0.0,0.0,0.004029016479211457,0.0830546875,0.0,recommendation,0.0,0.0,0.0,0.0,0.0,0.013245701290570884,0.0,0.0,0,1,0,0.3041653993108362,0,1
2026-07-14 00:10:58,0.3041653993108362,0.0,0.0,0.0,0.004029016479211457,0.0830546875,0.0,recommendation,0.0,0.0,0.0,0.0,0.0,0.013245701290570884,0.0,0.0,0,1,0,0.3041653993108362,0,1
2026-07-14 00:15:58,0.3041653993108362,0.0,0.0,0.0,0.004029016479211457,0.0830546875,0.0,recommendation,0.0,0.0,0.0,0.0,0.0,0.013245701290570884,0.0,0.0,0,1,0,0.3041653993108362,0,1
2026-07-14 00:20:58,0.3041653993108362,0.0,0.0,0.0,0.004029016479211457,0.0830546875,0.0,recommendation,0.0,0.0,0.0,0.0,0.0,0.013245701290570884,0.0,0.0,0,1,0,0.3041653993108362,0,1
2026-07-14 00:25:58,0.3041653993108362,0.0,0.0,0.0,0.004029016479211457,0.0830546875,0.0,recommendation,0.0,0.0,0.0,0.0,0.0,0.013245701290570884,0.0,0.0,0,1,0,0.3041653993108362,0,1
2026-07-14 00:30:58,0.3041653993108362,0.0,0.0,0.0,0.004029016479211457,0.0830546875,0.0,recommendation,0.0,0.0,0.0,0.0,0.0,0.013245701290570884,0.0,0.0,0,1,0,0.3041653993108362,0,1
2026-07-14 00:35:58,0.3041653993108362,0.0,0.0,0.0,0.004029016479211457,0.0830546875,0.0,recommendation,0.0,0.0,0.0,0.0,0.0,0.013245701290570884,0.0,0.0,0,1,0,0.3041653993108362,0,1
2026-07-14 00:40:58,0.3041653993108362,0.0,0.0,0.0,0.004029016479211457,0.0830546875,0.0,recommendation,0.0,0.0,0.0,0.0,0.0,0.013245701290570884,0.0,0.0,0,1,0,0.3041653993108362,0,1
2026-07-14 00:45:58,0.3041653993108362,0.0,0.0,0.0,0.004029016479211457,0.0830546875,0.0,recommendation,0.0,0.0,0.0,0.0,0.0,0.013245701290570884,0.0,0.0,0,1,0,0.3041653993108362,0,1
2026-07-14 00:50:58,0.3041653993108362,0.0,0.0,0.0,0.004029016479211457,0.0830546875,0.0,recommendation,0.0,0.0,0.0,0.0,0.0,0.013245701290570884,0.0,0.0,0,1,0,0.3041653993108362,0,1
2026-07-14 00:55:58,0.3041653993108362,0.0,0.0,0.0,0.004029016479211457,0.0830546875,0.0,recommendation,0.0,0.0,0.0,0.0,0.0,0.013245701290570884,0.0,0.0,0,1,0,0.3041653993108362,0,1
2026-07-14 01:00:58,0.3041653993108362,0.0,0.0,0.0,0.004029016479211457,0.0830546875,0.0,recommendation,0.0,0.0,0.0,0.0,0.0,0.013245701290570884,0.0,0.0,1,1,0,0.3041653993108362,0,1
2026-07-14 01:05:58,0.3041653993108362,0.0,0.0,0.0,0.004029016479211457,0.0830546875,0.0,recommendation,0.0,0.0,0.0,0.0,0.0,0.013245701290570884,0.0,0.0,1,1,0,0.3041653993108362,0,1
