timestamp,service,rps,cpu_usage,memory_usage,latency_p90,error_rate,label
2026-05-01 00:00:00,frontend,14.363502971184062,0.07119862248672726,0.25340565403388426,0.02383294617668697,0.0002260216877979859,1
2026-05-01 00:05:00,frontend,28.767857660247905,0.11629127444456563,0.3757259972710316,0.024207989211037072,0.00034913287701217517,1
2026-05-01 00:10:00,frontend,23.299848545285126,0.09230832530900612,0.35948520432138564,0.025327674232968438,0.0009743794218109456,1
2026-05-01 00:15:00,frontend,19.966462104925917,0.05842838899167786,0.3316903669316851,0.023230943239082463,0.00039821230639274565,1
2026-05-01 00:20:00,frontend,8.900466011060914,0.040932172584093755,0.3701163458188484,0.025320636585655136,0.0005338369523008743,1
2026-05-01 00:25:00,frontend,8.899863008405067,0.06873824643853518,0.3734588401919605,0.02656348418565393,0.0002764879414645536,1
2026-05-01 00:30:00,frontend,6.452090304204987,0.03004742616379215,0.341672595343007,0.01736047075830125,0.0006497020639681915,1
2026-05-01 00:35:00,frontend,26.654403644373378,0.11328357896146046,0.36740266567273444,0.018674715961085785,0.00035261489396437687,1
2026-05-01 00:40:00,frontend,20.02787529358022,0.09361667770800595,0.33949429233385675,0.01482454819319956,0.0002862933205945841,1
2026-05-01 00:45:00,frontend,22.70181444490114,0.06331830140280705,0.3360281543520601,0.027080319523542947,0.0005649153656013811,1
2026-05-01 00:50:00,frontend,5.514612357395061,0.021251921775577512,0.3237222756430369,0.015586089440609643,0.00010495521924437874,1
2026-05-01 00:55:00,frontend,29.24774630404986,0.10632519378735812,0.35054332791152826,0.015085096296047559,0.0001068976293843028,1
2026-05-01 01:00:00,frontend,25.811066020010543,0.07352026911495818,0.23172102105861475,0.02710510622665693,0.000297161928191672,1
2026-05-01 01:05:00,frontend,10.308477766956905,0.08506480400642615,0.3761741518397857,0.034526693140555335,0.00013304922625073903,1
2026-05-01 01:10:00,frontend,9.545624180177516,0.027657071004290178,0.37436870554904644,0.021878770278336037,0.00019722317871762225,1
2026-05-01 01:15:00,frontend,9.585112746335845,0.047597612287260394,0.20584945660691184,0.02610947642152538,0.00040497458440487644,1
2026-05-01 01:20:00,frontend,12.606056073988443,0.06271093006835211,0.36516335011295253,0.022930358007535515,0.0008223271116218317,1
2026-05-01 01:25:00,frontend,18.11891079080595,0.0690585226661008,0.22577397349468906,0.023129333892205475,0.0006148437790323707,1
2026-05-01 01:30:00,frontend,15.798625466052894,0.05679731603646802,0.2670237708518284,0.02775510750814942,0.0005614009533607747,1
2026-05-01 01:35:00,frontend,12.280728504951048,0.07473772715190102,0.34870165125832153,0.021004772980046955,0.00036413994088730945,1
2026-05-01 01:40:00,frontend,20.296322368059485,0.048943913780407605,0.23215197920966166,0.02539622604397141,0.0009385783474895348,1
2026-05-01 01:45:00,frontend,8.487346516301045,0.05563975681587518,0.36359340482381247,0.023305958334240276,0.0004573135371134725,1
2026-05-01 01:50:00,frontend,12.303616213380455,0.06470952884761844,0.3664268355915484,0.019120270974460847,0.00017838349011619435,1
2026-05-01 01:55:00,frontend,14.159046082342293,0.07444782276351727,0.3014935467521673,0.027792020964151072,0.0006553598645060211,1
2026-05-01 02:00:00,frontend,16.4017496054259,0.0806340471672037,0.20127717434336673,0.022405551137608136,0.00020245455412894127,1
2026-05-01 02:05:00,frontend,24.62939903482534,0.052136557198067965,0.25740762663498257,0.021147154009500846,0.0004107008285215229,1
2026-05-01 02:10:00,frontend,9.991844553958995,0.029309561139246553,0.32338538367514846,0.024680918128643817,0.000556670744846028,1
2026-05-01 02:15:00,frontend,17.85586096034029,0.09340939739831047,0.39623723560548474,0.01907883228311287,0.0008868002722166583,1
2026-05-01 02:20:00,frontend,19.810364221551062,0.0764566444611429,0.3263627054033337,0.024102978631155854,0.0005441919223061068,1
2026-05-01 02:25:00,frontend,6.161260317999943,0.04119152958686888,0.251960716212832,0.021186657080378972,0.0007320328894284978,1
2026-05-01 02:30:00,frontend,20.18862129753596,0.10121166080798642,0.32680114061992227,0.029467202088665084,0.0009935351550991634,1
2026-05-01 02:35:00,frontend,9.263103092182288,0.061576595778039464,0.3079970759431711,0.02422611178283622,0.00021834020790818348,1
2026-05-01 02:40:00,frontend,6.6262898246319875,0.08021223350590852,0.35596907903022873,0.021200123171200676,0.00034725837296756756,1
2026-05-01 02:45:00,frontend,28.72213843133333,0.08007250805953552,0.2213961277653917,0.029833259182268104,0.00045511846803788174,1
2026-05-01 02:50:00,frontend,29.140800826863984,0.12035575932450374,0.3522055805004056,0.032779197910459364,0.0004796453606849482,1
2026-05-01 02:55:00,frontend,25.209933702911528,0.11031675055177563,0.3082533157352221,0.027831038272341617,0.00046991896773899115,1
2026-05-01 03:00:00,frontend,12.615344229334267,0.057636061259752805,0.39259840077179897,0.022574831945083758,0.0009168499023008994,1
2026-05-01 03:05:00,frontend,7.441802850159597,0.07687322186924671,0.26837443320773724,0.014929179408281121,0.0007426293800201708,1
2026-05-01 03:10:00,frontend,22.105825662803923,0.08501334465450688,0.3265243786267896,0.01909559681718392,0.0006471146926816334,1
2026-05-01 03:15:00,frontend,16.003812343490033,0.09337644349413701,0.3864056211020035,0.02167463894692467,0.00037843544607650385,1
2026-05-01 03:20:00,frontend,8.05095587111947,0.03875248665951738,0.22050194559813585,0.018562630163427477,0.0008414113457991653,1
2026-05-01 03:25:00,frontend,17.379422752781757,0.08110045195275055,0.38744569744729024,0.022541028035629122,0.0009595544603364901,1
2026-05-01 03:30:00,frontend,5.85971302788046,0.07702820276487223,0.3375771444601627,0.021455192230061627,0.0008390784542952039,1
2026-05-01 03:35:00,frontend,27.73301005196955,0.04255822032350727,0.2135674118210344,0.028195065782177564,0.00010140859467232561,1
2026-05-01 03:40:00,frontend,11.469499540000424,0.03780432928668492,0.2601927133893633,0.021941406017704626,0.0006727612331650664,1
2026-05-01 03:45:00,frontend,21.56305710884955,0.030778413553647542,0.34163441772905634,0.026745119640900917,0.00014602184329789064,1
2026-05-01 03:50:00,frontend,12.792776902235275,0.05740464021334413,0.21347012029375434,0.022880927454497657,0.00033184649830034967,1
