timestamp,service,rps,cpu_usage,memory_usage,latency_p90,error_rate,label,error_ratio,rolling_median_1h,latency_deviation,rps_delta,cpu_per_rps,memory_growth,hour_of_day,day_of_week,is_business_hours
2026-06-01 00:00:00,shipping,19.923407228774575,0.07549986830591149,0.3175110385379034,0.059444459352938996,0.0,1,0.0,0.059444459352938996,0.9998318040377654,19.923407228774575,0.003789503951002448,0.3175110385379034,0,0,0
2026-06-01 00:05:00,shipping,24.43510945558887,0.15573851417508244,0.3466202204316981,0.03621154959148918,0.0011924074324095467,1,4.879891970967287e-05,0.04782800447221409,0.7569619592414658,4.511702226814293,0.006373552396915396,0.3466202204316981,0,0,0
2026-06-01 00:10:00,shipping,10.250132040734039,0.07767096329314759,0.3101562568368778,0.04619892366863884,0.0016047282691530047,1,0.00015655668602208815,0.04619892366863884,0.9997835915834847,-14.18497741485483,0.00757754994852592,0.3101562568368778,0,0,0
2026-06-01 00:15:00,shipping,15.256237501399433,0.1471609493144267,0.3115463991859909,0.03726108601754186,0.001034981955831067,1,6.783987712156148e-05,0.04173000484309035,0.892694817780072,5.006105460665394,0.009645946639298283,0.3115463991859909,0,0,0
2026-06-01 00:20:00,shipping,15.614963181774439,0.08803775437135011,0.3249571615519593,0.04864916924599584,0.001139665277993969,1,7.298541372611316e-05,0.04619892366863884,1.052808968130395,0.35872568037500585,0.005638034298650379,0.3249571615519593,0,0,0
2026-06-01 00:25:00,shipping,24.022774437580424,0.10375484935386148,0.28262333989050153,0.0539432079780051,0.0002607804995926565,1,1.0855548417805406e-05,0.04742404645731734,1.1372255164135092,8.407811255805985,0.004319018456143283,0.28262333989050153,0,0,0
2026-06-01 00:30:00,shipping,35.798081011607714,0.16583892938286499,0.3137259056274355,0.061692541174646356,0.0011640116184093651,1,3.2516024891716386e-05,0.04864916924599584,1.2678502763325132,11.77530657402729,0.004632619357526379,-0.003785132910467892,0,0,0
2026-06-01 00:35:00,shipping,16.06182641213448,0.18149230414089945,0.30987865826113525,0.04281404772481874,0.0016243718911686732,1,0.00010113238919190363,0.04742404645731734,0.9026016315800546,-19.736254599473234,0.011299598594080109,-0.03674156217056285,0,0,0
2026-06-01 00:40:00,shipping,22.13790965047705,0.14012019811791768,0.3097689826557699,0.04608794339246617,0.0022818318186867384,1,0.00010307345291306844,0.04619892366863884,0.9973818850003905,6.076083238342569,0.006329420303722994,-0.00038727418110789946,0,0,0
2026-06-01 00:45:00,shipping,13.377226646632733,0.17046833644046755,0.3602774544500653,0.05360258272237522,0.0011355788762387941,1,8.488889792681045e-05,0.04742404645731734,1.1300444875730455,-8.760683003844315,0.012743165194986455,0.0487310552640744,0,0,0
2026-06-01 00:50:00,shipping,17.2248513018692,0.08176224859300049,0.29439614691879284,0.047468595226468846,0.0003907841561871819,1,2.2687216421578675e-05,0.047468595226468846,0.9997893787726384,3.8476246552364675,0.004746758023771596,-0.03056101463316646,0,0,0
2026-06-01 00:55:00,shipping,13.350375222463594,0.18334475196160607,0.2783239528132872,0.04499085010649422,0.001439303202340103,1,0.00010780986303813213,0.046833759447553844,0.9604449052998375,-3.874476079405607,0.01373329300289455,-0.004299387077214334,0,0,0
2026-06-01 01:00:00,shipping,22.117010919137012,0.09975850213670863,0.32812991226437715,0.0413589202501895,0.0015250900564227248,1,6.895549188105721e-05,0.0461434335305525,0.8961179502021416,8.766635696673418,0.004510485498993737,0.014404006636941635,1,0,0
2026-06-01 01:05:00,shipping,27.881485543148788,0.18599851847768076,0.31926966192697637,0.0610950664653463,0.00074625190313822,1,2.6765131805190902e-05,0.046833759447553844,1.3042306421573227,5.7644746240117755,0.00667103807935387,0.009391003665841113,1,0,0
2026-06-01 01:10:00,shipping,27.001267244261324,0.11489512596544371,0.2911492028612775,0.05314455475833989,0.0013844284445488626,1,5.127270210312366e-05,0.04805888223623234,1.1055916486088313,-0.8802182988874634,0.004255173743303672,-0.01861977979449242,1,0,0
2026-06-01 01:15:00,shipping,30.609027349805295,0.18481809363522142,0.3156813591270547,0.06112351986570131,0.000623613848942928,1,2.0373520467702485e-05,0.050896862002167864,1.2006931376579126,3.6077601055439708,0.006038023722310792,-0.04459609532301062,1,0,0
2026-06-01 01:20:00,shipping,18.07634771263079,0.16389668297320262,0.2978250461853259,0.04088085035330656,0.0013192994044195821,1,7.298480287860903e-05,0.05030657499240437,0.8124728354320182,-12.532679637174507,0.00906690858737988,0.0034288992665330587,1,0,0
2026-06-01 01:25:00,shipping,19.13359563694196,0.14598534154995632,0.27597761265999915,0.06318899581055076,0.0015156324094937812,1,7.921311007725035e-05,0.05030657499240437,1.2558286373841934,1.05724792431117,0.007629787313484555,-0.0023463401532880512,1,0,0
2026-06-01 01:30:00,shipping,6.42418373015863,0.029102522466244146,0.3075998351717069,0.045937961905513476,0.00065548689059564,1,0.00010203411013563167,0.046778269309467504,0.9818264830799807,-12.709411906783329,0.00453014396649049,-0.02053007709267024,1,0,0
2026-06-01 01:35:00,shipping,22.575258779891477,0.1818591414441353,0.3247581897782521,0.0417534014386225,0.008559834519045125,1,0.00037916866472348035,0.046778269309467504,0.892390380213824,16.151075049732846,0.00805568001060183,0.005488527851275737,1,0,0
2026-06-01 01:40:00,shipping,12.165852893528426,0.16928793755416813,0.28750382999521634,0.05270669925066229,0.0005495535009288886,1,4.5171765105229076e-05,0.05008764723856557,1.0520793321824553,-10.409405886363052,0.013914996333241603,-0.0036453728660611473,1,0,0
2026-06-01 01:45:00,shipping,20.491378913319313,0.15913096005523308,0.3267966186911855,0.045174137024070506,0.001669325654796588,1,8.146473925501134e-05,0.04670327856599116,0.9670513055565917,8.325526019790887,0.007765747882116408,0.011115259564130786,1,0,0
2026-06-01 01:50:00,shipping,19.75533400289985,0.10227448121846239,0.3239796041174291,0.05088031170601102,0.001438850870650521,1,7.2833501175141e-05,0.04840913680576225,1.0508306232331648,-0.7360449104194622,0.005177053925431504,0.026154557932103195,1,0,0
2026-06-01 01:55:00,shipping,5.830541124590255,0.0988252377674669,0.3072055781060305,0.03857132115821881,0.0006449929680882481,1,0.00011062298474118523,0.04840913680576225,0.7966131513858076,-13.924792878309596,0.016949553422261076,0.031227965446031347,1,0,0
2026-06-01 02:00:00,shipping,22.093847750480368,0.1446489727869747,0.2982263238985566,0.043991677751744764,0.0007041394615251713,1,3.187037182358349e-05,0.04840913680576225,0.9085597277006684,16.263306625890113,0.006547022001344683,-0.009373511273150337,2,0,0
2026-06-01 02:05:00,shipping,16.183547949535047,0.1044751072269399,0.3115233095207688,0.04195573299817245,0.00027144389189071505,1,1.677281922412578e-05,0.04555604946479199,0.9207674022868898,-5.910299800945321,0.006455632781908843,-0.013234880257483317,2,0,0
2026-06-01 02:10:00,shipping,30.597285260123634,0.1470070078953008,0.31232581946911586,0.045120841311151294,0.0005552229405476306,1,1.8146144481967757e-05,0.045147489167610896,0.9991884434423806,14.413737310588587,0.004804575262143834,0.02482198947389952,2,0,0
